payment_id,order_id,payment_mode,amount
978,978,Credit Card,1325.06
979,979,Credit Card,1053.15
980,980,Credit Card,1497.88
981,981,Credit Card,454.92
982,982,Wallet,390.92
983,983,UPI,1383.35
984,984,Debit Card,776.12
985,985,Credit Card,259.47
986,986,UPI,516.42
987,987,Debit Card,1203.64
988,988,UPI,1191.55
989,989,Cash on Delivery,525.19
990,990,Wallet,550.5
991,991,Credit Card,1384.06
992,992,Wallet,267.39
993,993,Debit Card,1183.91
994,994,Credit Card,1108.72
995,995,Wallet,1217.57
996,996,Debit Card,1515.91
997,997,Credit Card,803.02
998,998,UPI,1283.28
999,999,Cash on Delivery,1192.56
1000,1000,UPI,152.88
1001,1001,Wallet,144.99
1002,1002,Debit Card,988.94
1003,1003,Cash on Delivery,1456.57
1004,1004,Cash on Delivery,1112.12
1005,1005,UPI,266.02
1006,1006,Wallet,318.17
1007,1007,UPI,1360.5
1008,1008,Credit Card,941.42
1009,1009,Debit Card,1189.78
1010,1010,UPI,1397.54
1011,1011,Debit Card,614.28
1012,1012,Wallet,321.29
1013,1013,UPI,225.09
1014,1014,Credit Card,1236.6
1015,1015,Credit Card,1512.43
1016,1016,Credit Card,1005.89
1017,1017,UPI,795.79
1018,1018,Credit Card,1026.92
1019,1019,Wallet,674.77
1020,1020,Credit Card,709.49
1021,1021,Cash on Delivery,1028.15
1022,1022,UPI,365.57
1023,1023,Debit Card,1223.84
1024,1024,Cash on Delivery,384.58
1025,1025,Credit Card,329.92
1026,1026,UPI,652.53
1027,1027,Cash on Delivery,230.6
1028,1028,Credit Card,285.37
1029,1029,UPI,1528.91
1030,1030,UPI,140.47
1031,1031,Debit Card,1299.59
1032,1032,Cash on Delivery,1334.63
1033,1033,Cash on Delivery,1302.2
1034,1034,Cash on Delivery,1175.51
1035,1035,Credit Card,1008.09
1036,1036,Credit Card,654.65
1037,1037,Wallet,1023.39
1038,1038,Cash on Delivery,1353.84
1039,1039,Debit Card,1208.88
1040,1040,Wallet,270.23
1041,1041,Credit Card,758.24
1042,1042,Cash on Delivery,304.86
1043,1043,Credit Card,831.33
1044,1044,UPI,414.39
1045,1045,UPI,420.47
1046,1046,Cash on Delivery,873.38
1047,1047,UPI,1057.88
1048,1048,Wallet,1266.74
1049,1049,UPI,576.6
1050,1050,Credit Card,742.73
1051,1051,UPI,1046.47
1052,1052,Credit Card,1209.07
1053,1053,Wallet,197.9
1054,1054,Cash on Delivery,1516.12
1055,1055,Wallet,547.79
1056,1056,Debit Card,408.73
1057,1057,Credit Card,875.32
1058,1058,Cash on Delivery,616.49
1059,1059,Credit Card,1087.91
1060,1060,Debit Card,1458.39
1061,1061,UPI,1417.96
1062,1062,Debit Card,103.07
1063,1063,Debit Card,194.62
1064,1064,Cash on Delivery,653.53
1065,1065,Debit Card,238.32
1066,1066,Debit Card,389.4
1067,1067,UPI,536.98
1068,1068,Debit Card,1284.64
1069,1069,Cash on Delivery,1380.3
1070,1070,Wallet,703.21
1071,1071,Wallet,836.86
1072,1072,Credit Card,1326.29
1073,1073,Credit Card,1406.73
1074,1074,Credit Card,273.91
1075,1075,Wallet,276.68
1076,1076,Wallet,1359.34
1077,1077,UPI,295.01
1078,1078,Wallet,1111.96
1079,1079,UPI,162.86
1080,1080,Credit Card,405.82
1081,1081,Wallet,1265.14
1082,1082,UPI,1484.92
1083,1083,Wallet,1189.46
1084,1084,UPI,1198.76
1085,1085,Wallet,1182.41
1086,1086,UPI,1013.67
1087,1087,Cash on Delivery,1329.76
1088,1088,Cash on Delivery,553.89
1089,1089,UPI,1191.52
1090,1090,UPI,1146.3
1091,1091,Wallet,866.46
1092,1092,Wallet,561.09
1093,1093,Credit Card,138.65
1094,1094,Cash on Delivery,311.27
1095,1095,Cash on Delivery,706.19
1096,1096,UPI,1025.13
1097,1097,Cash on Delivery,1244.05
1098,1098,Wallet,234.06
1099,1099,Debit Card,916.95
1100,1100,Cash on Delivery,280.14
1101,1101,Cash on Delivery,1267.13
1102,1102,Wallet,817.74
1103,1103,Debit Card,1385.93
1104,1104,Wallet,946.42
1105,1105,Cash on Delivery,1501.17
1106,1106,Cash on Delivery,460.16
1107,1107,Cash on Delivery,1363.62
1108,1108,UPI,988.16
1109,1109,Credit Card,1278.22
1110,1110,UPI,1462.23
1111,1111,Cash on Delivery,303.84
1112,1112,Cash on Delivery,808.78
1113,1113,Debit Card,609.99
1114,1114,Debit Card,1064.22
1115,1115,Debit Card,564.89
1116,1116,UPI,359.06
1117,1117,Debit Card,949.63
1118,1118,Cash on Delivery,1268.65
1119,1119,Debit Card,1423.14
1120,1120,Cash on Delivery,826.84
1121,1121,Debit Card,1310.31
1122,1122,Credit Card,621.25
1123,1123,Cash on Delivery,1437.65
1124,1124,Debit Card,1298.39
1125,1125,Wallet,868.63
1126,1126,Wallet,537.32
1127,1127,Credit Card,266.19
1128,1128,Debit Card,841.2
1129,1129,Wallet,351.85
1130,1130,UPI,616.4
1131,1131,Credit Card,1321.33
1132,1132,Credit Card,1392.77
1133,1133,Wallet,173.3
1134,1134,UPI,1072.38
1135,1135,Wallet,160.63
1136,1136,UPI,424.85
1137,1137,UPI,1278.31
1138,1138,Credit Card,999.45
1139,1139,Wallet,195.86
1140,1140,Debit Card,602.06
1141,1141,Debit Card,865.73
1142,1142,Wallet,1467.04
1143,1143,Debit Card,256.7
1144,1144,Debit Card,464.06
1145,1145,Debit Card,1056.47
1146,1146,Cash on Delivery,945.13
1147,1147,Credit Card,407.13
1148,1148,Debit Card,360.95
1149,1149,Credit Card,958.75
1150,1150,Cash on Delivery,698.8
1151,1151,Debit Card,298.94
1152,1152,UPI,1187.53
1153,1153,Cash on Delivery,159.31
1154,1154,UPI,765.93
1155,1155,Debit Card,815.29
1156,1156,Wallet,1003.39
1157,1157,UPI,718.06
1158,1158,Credit Card,1498.48
1159,1159,UPI,766.65
1160,1160,UPI,305.52
1161,1161,Debit Card,1395.91
1162,1162,Cash on Delivery,671.33
1163,1163,Debit Card,173.12
1164,1164,Credit Card,750.29
1165,1165,Cash on Delivery,515.41
1166,1166,Debit Card,319.79
1167,1167,UPI,585.67
1168,1168,Debit Card,1211.78
1169,1169,Debit Card,579.97
1170,1170,Cash on Delivery,650.83
1171,1171,Debit Card,506.5
1172,1172,Debit Card,876.78
1173,1173,Debit Card,1114.93
1174,1174,Credit Card,301.6
1175,1175,UPI,1441.18
1176,1176,Credit Card,1396.95
1177,1177,Wallet,1097.71
1178,1178,UPI,544.78
1179,1179,Credit Card,1516.48
1180,1180,Wallet,830.53
1181,1181,Credit Card,1521.42
1182,1182,Cash on Delivery,564.31
1183,1183,Debit Card,529.83
1184,1184,UPI,1096.32
1185,1185,Credit Card,295.23
1186,1186,Wallet,1432.91
1187,1187,Debit Card,129.1
1188,1188,Cash on Delivery,348.76
1189,1189,Credit Card,1152.9
1190,1190,Wallet,1002.57
1191,1191,Wallet,410.62
1192,1192,Credit Card,1225.71
1193,1193,Cash on Delivery,404.43
1194,1194,Credit Card,532.86
1195,1195,Credit Card,251.68
1196,1196,Cash on Delivery,1091.86
1197,1197,UPI,1021.74
1198,1198,UPI,463.59
1199,1199,Wallet,1164.33
1200,1200,Debit Card,241.75
1201,1201,UPI,970.98
1202,1202,UPI,1138.5
1203,1203,Credit Card,1189.72
1204,1204,Wallet,1091.52
1205,1205,UPI,739.19
1206,1206,Credit Card,675.18
1207,1207,Credit Card,351.77
1208,1208,Credit Card,570.07
1209,1209,Cash on Delivery,817.07
1210,1210,Cash on Delivery,597.08
1211,1211,UPI,471.09
1212,1212,Debit Card,586.31
1213,1213,Wallet,526.53
1214,1214,Debit Card,201.99
1215,1215,Credit Card,1035.19
1216,1216,Debit Card,1126.72
1217,1217,UPI,1125.98
1218,1218,UPI,579.15
1219,1219,Wallet,817.27
1220,1220,Cash on Delivery,652.86
1221,1221,Debit Card,773.89
1222,1222,Credit Card,1250.66
1223,1223,Credit Card,1479.85
1224,1224,Credit Card,858.58
1225,1225,UPI,523.62
1226,1226,Wallet,225.02
1227,1227,Debit Card,971.18
1228,1228,Wallet,523.68
1229,1229,Credit Card,893.1
1230,1230,UPI,1027.57
1231,1231,Credit Card,587.92
1232,1232,Credit Card,841.63
1233,1233,Wallet,238.46
1234,1234,Cash on Delivery,816.55
1235,1235,Debit Card,1299.16
1236,1236,Cash on Delivery,204.43
1237,1237,UPI,187.82
1238,1238,Credit Card,672.01
1239,1239,Debit Card,1075.75
1240,1240,UPI,440.47
1241,1241,Wallet,661.61
1242,1242,Cash on Delivery,905.43
1243,1243,UPI,412.9
1244,1244,Wallet,979.35
1245,1245,UPI,645.52
1246,1246,Debit Card,1306.47
1247,1247,Wallet,1021.41
1248,1248,Debit Card,540.88
1249,1249,Debit Card,1135.25
1250,1250,Credit Card,1252.25
1251,1251,Cash on Delivery,1331.77
1252,1252,Credit Card,660.03
1253,1253,Cash on Delivery,1505.83
1254,1254,Debit Card,1228.96
1255,1255,Wallet,1386.61
1256,1256,UPI,1354.09
1257,1257,Wallet,214.45
1258,1258,Cash on Delivery,837.86
1259,1259,Credit Card,1070.36
1260,1260,UPI,1229.98
1261,1261,Cash on Delivery,1290.49
1262,1262,Wallet,1250.37
1263,1263,Debit Card,761.51
1264,1264,Credit Card,333.65
1265,1265,Wallet,1524.96
1266,1266,Cash on Delivery,717.18
1267,1267,Cash on Delivery,1029.1
1268,1268,Debit Card,1443.12
1269,1269,Credit Card,1327.24
1270,1270,Wallet,1303.33
1271,1271,Debit Card,479.22
1272,1272,Cash on Delivery,800.91
1273,1273,Wallet,418.64
1274,1274,Debit Card,345.8
1275,1275,UPI,838.98
1276,1276,Wallet,1288.93
1277,1277,Credit Card,520.36
1278,1278,Cash on Delivery,1461.54
1279,1279,UPI,596.05
1280,1280,Cash on Delivery,1103.2
1281,1281,Debit Card,1332.06
1282,1282,Wallet,1471.99
1283,1283,Cash on Delivery,791.51
1284,1284,Wallet,773.1
1285,1285,Credit Card,1236.3
1286,1286,Cash on Delivery,966.43
1287,1287,Debit Card,782.58
1288,1288,Credit Card,455.43
1289,1289,Wallet,176.6
1290,1290,UPI,780.75
1291,1291,UPI,161.43
1292,1292,Credit Card,1285.35
1293,1293,Wallet,730.43
1294,1294,UPI,996.78
1295,1295,Cash on Delivery,189.41
1296,1296,UPI,1440.7
1297,1297,UPI,1056.1
1298,1298,Credit Card,1501.44
1299,1299,Wallet,305.95
1300,1300,UPI,283.41
1301,1301,UPI,1352.09
1302,1302,UPI,362.48
1303,1303,UPI,1315.41
1304,1304,Cash on Delivery,478.51
1305,1305,UPI,1160.52
1306,1306,Debit Card,675.22
1307,1307,UPI,1384.32
1308,1308,Debit Card,799.68
1309,1309,Cash on Delivery,1189.54
1310,1310,Wallet,547.73
1311,1311,Cash on Delivery,1207.51
1312,1312,Credit Card,761.0
1313,1313,Cash on Delivery,460.67
1314,1314,Debit Card,1422.29
1315,1315,Wallet,845.67
1316,1316,UPI,1263.61
1317,1317,Debit Card,585.92
1318,1318,Credit Card,1007.1
1319,1319,UPI,642.08
1320,1320,Cash on Delivery,328.1
1321,1321,UPI,225.1
1322,1322,Credit Card,836.81
1323,1323,UPI,785.78
1324,1324,Cash on Delivery,151.78
1325,1325,Credit Card,1438.9
1326,1326,Wallet,297.07
1327,1327,Cash on Delivery,996.53
1328,1328,UPI,892.11
1329,1329,UPI,1449.91
1330,1330,Cash on Delivery,459.91
1331,1331,Credit Card,487.01
1332,1332,UPI,735.16
1333,1333,Cash on Delivery,1158.83
1334,1334,Credit Card,414.95
1335,1335,Wallet,829.41
1336,1336,Debit Card,978.3
1337,1337,Wallet,605.35
1338,1338,UPI,1488.45
1339,1339,UPI,659.46
1340,1340,Cash on Delivery,229.78
1341,1341,Cash on Delivery,430.44
1342,1342,UPI,169.56
1343,1343,Wallet,165.05
1344,1344,Cash on Delivery,531.29
1345,1345,Cash on Delivery,1359.02
1346,1346,Cash on Delivery,778.91
1347,1347,Cash on Delivery,190.76
1348,1348,Debit Card,894.33
1349,1349,UPI,560.77
1350,1350,Cash on Delivery,657.55
1351,1351,Cash on Delivery,918.85
1352,1352,UPI,350.46
1353,1353,Cash on Delivery,865.53
1354,1354,Debit Card,784.97
1355,1355,Wallet,1183.49
1356,1356,Debit Card,413.78
1357,1357,Wallet,648.23
1358,1358,Wallet,740.38
1359,1359,Wallet,1026.78
1360,1360,Debit Card,692.56
1361,1361,Debit Card,445.7
1362,1362,Debit Card,769.76
1363,1363,Credit Card,1283.53
1364,1364,Debit Card,410.84
1365,1365,Debit Card,200.52
1366,1366,UPI,1246.9
1367,1367,Debit Card,965.76
1368,1368,Wallet,1153.02
1369,1369,Wallet,1160.42
1370,1370,Wallet,492.59
1371,1371,Cash on Delivery,724.28
1372,1372,Debit Card,94.12
1373,1373,Debit Card,446.87
1374,1374,Credit Card,1259.74
1375,1375,Wallet,1393.34
1376,1376,Cash on Delivery,1099.6
1377,1377,Wallet,523.51
1378,1378,Debit Card,1241.26
1379,1379,Debit Card,757.03
1380,1380,UPI,701.95
1381,1381,Credit Card,1236.76
1382,1382,Cash on Delivery,1495.96
1383,1383,Debit Card,1427.35
1384,1384,Credit Card,597.18
1385,1385,Cash on Delivery,1221.02
1386,1386,Cash on Delivery,1498.51
1387,1387,Cash on Delivery,1040.18
1388,1388,Cash on Delivery,1523.94
1389,1389,Credit Card,272.37
1390,1390,UPI,212.53
1391,1391,Debit Card,806.1
1392,1392,Debit Card,1258.52
1393,1393,Credit Card,730.04
1394,1394,Debit Card,439.21
1395,1395,Debit Card,349.62
1396,1396,UPI,1095.53
1397,1397,Cash on Delivery,1140.85
1398,1398,Wallet,321.84
1399,1399,Credit Card,796.51
1400,1400,Credit Card,1183.67
1401,1401,UPI,139.72
1402,1402,UPI,344.61
1403,1403,Credit Card,1134.4
1404,1404,Cash on Delivery,574.03
1405,1405,Wallet,595.11
1406,1406,UPI,1531.58
1407,1407,Wallet,771.99
1408,1408,Cash on Delivery,582.67
1409,1409,Wallet,1454.96
1410,1410,Debit Card,510.45
1411,1411,UPI,650.84
1412,1412,Cash on Delivery,748.55
1413,1413,Credit Card,850.12
1414,1414,Debit Card,824.23
1415,1415,Debit Card,1423.84
1416,1416,Wallet,1066.8
1417,1417,Debit Card,1448.69
1418,1418,Cash on Delivery,1386.66
1419,1419,Wallet,1103.96
1420,1420,Cash on Delivery,1235.42
1421,1421,Cash on Delivery,594.31
1422,1422,UPI,1052.48
1423,1423,UPI,1262.64
1424,1424,Debit Card,337.56
1425,1425,Debit Card,174.98
1426,1426,Cash on Delivery,401.06
1427,1427,Wallet,1513.34
1428,1428,Wallet,672.06
1429,1429,Credit Card,901.59
1430,1430,Cash on Delivery,1509.91
1431,1431,Credit Card,955.57
1432,1432,Debit Card,979.04
1433,1433,Credit Card,549.63
1434,1434,Debit Card,1298.24
1435,1435,Credit Card,212.08
1436,1436,Credit Card,1144.24
1437,1437,Debit Card,238.33
1438,1438,Wallet,920.7
1439,1439,Credit Card,1390.4
1440,1440,Wallet,1409.86
1441,1441,Wallet,238.67
1442,1442,Cash on Delivery,265.55
1443,1443,UPI,362.49
1444,1444,UPI,1039.3
1445,1445,Debit Card,378.36
1446,1446,Credit Card,1361.43
1447,1447,Debit Card,184.86
1448,1448,UPI,693.96
1449,1449,Credit Card,1106.55
1450,1450,Cash on Delivery,1185.0
1451,1451,Credit Card,280.09
1452,1452,Cash on Delivery,289.72
1453,1453,Credit Card,1269.25
1454,1454,Debit Card,1339.96
1455,1455,Wallet,1074.52
1456,1456,Cash on Delivery,833.14
1457,1457,UPI,221.64
1458,1458,Wallet,261.15
1459,1459,Credit Card,1232.17
1460,1460,UPI,418.5
1461,1461,UPI,448.44
1462,1462,Debit Card,1518.41
1463,1463,UPI,865.78
1464,1464,Wallet,147.19
1465,1465,Debit Card,1199.41
1466,1466,Wallet,1029.95
1467,1467,Cash on Delivery,703.07
1468,1468,Debit Card,486.89
1469,1469,Credit Card,250.04
1470,1470,Cash on Delivery,634.72
1471,1471,UPI,1074.58
1472,1472,Debit Card,725.35
1473,1473,Debit Card,414.17
1474,1474,Cash on Delivery,274.81
1475,1475,UPI,963.4
1476,1476,Credit Card,187.17
1477,1477,UPI,1429.72
1478,1478,Cash on Delivery,816.72
1479,1479,Credit Card,1187.53
1480,1480,Cash on Delivery,1047.19
1481,1481,Debit Card,378.57
1482,1482,Cash on Delivery,970.05
1483,1483,Credit Card,1296.93
1484,1484,Credit Card,335.11
1485,1485,Credit Card,398.42
1486,1486,UPI,1147.68
1487,1487,UPI,363.36
1488,1488,Cash on Delivery,997.29
1489,1489,UPI,383.48
1490,1490,UPI,1380.67
1491,1491,Wallet,1410.28
1492,1492,Credit Card,1373.58
1493,1493,Cash on Delivery,460.53
1494,1494,Wallet,910.86
1495,1495,Wallet,1086.73
1496,1496,Debit Card,241.83
1497,1497,Credit Card,1215.98
1498,1498,Wallet,585.83
1499,1499,Cash on Delivery,812.98
1500,1500,Debit Card,1245.62
1501,1501,Wallet,1084.22
1502,1502,UPI,251.4
1503,1503,Credit Card,869.96
1504,1504,Credit Card,559.48
1505,1505,Credit Card,107.03
1506,1506,Debit Card,1131.69
1507,1507,Credit Card,315.44
1508,1508,Credit Card,538.89
1509,1509,Debit Card,980.17
1510,1510,Wallet,1007.02
1511,1511,Debit Card,355.6
1512,1512,Debit Card,294.25
1513,1513,Wallet,1488.45
1514,1514,Cash on Delivery,665.07
1515,1515,Credit Card,1052.74
1516,1516,Wallet,934.89
1517,1517,Credit Card,1376.63
1518,1518,Wallet,285.85
1519,1519,Debit Card,359.78
1520,1520,Cash on Delivery,1132.45
1521,1521,UPI,1062.99
1522,1522,Cash on Delivery,853.31
1523,1523,Debit Card,868.14
1524,1524,Wallet,1063.62
1525,1525,UPI,1401.86
1526,1526,Cash on Delivery,1350.65
1527,1527,Wallet,1122.79
1528,1528,Wallet,436.93
1529,1529,UPI,1511.17
1530,1530,Debit Card,843.36
1531,1531,Debit Card,1232.07
1532,1532,Debit Card,1507.58
1533,1533,Cash on Delivery,1305.58
1534,1534,UPI,478.9
1535,1535,Credit Card,1376.85
1536,1536,Wallet,228.46
1537,1537,Cash on Delivery,259.19
1538,1538,UPI,960.74
1539,1539,Debit Card,312.0
1540,1540,Cash on Delivery,1450.73
1541,1541,Debit Card,1427.89
1542,1542,UPI,1439.97
1543,1543,UPI,261.89
1544,1544,Debit Card,838.92
1545,1545,Credit Card,672.77
1546,1546,Debit Card,1192.68
1547,1547,Credit Card,714.9
1548,1548,Debit Card,1021.27
1549,1549,Wallet,549.42
1550,1550,Debit Card,470.28
1551,1551,Cash on Delivery,423.24
1552,1552,Debit Card,765.88
1553,1553,Wallet,1244.96
1554,1554,Wallet,691.94
1555,1555,Wallet,1357.64
1556,1556,Credit Card,243.42
1557,1557,Credit Card,326.91
1558,1558,Credit Card,1488.2
1559,1559,Debit Card,1213.79
1560,1560,Cash on Delivery,1519.48
1561,1561,UPI,1010.25
1562,1562,Cash on Delivery,585.73
1563,1563,Cash on Delivery,1326.13
1564,1564,Wallet,1528.98
1565,1565,Debit Card,705.01
1566,1566,Credit Card,1221.83
1567,1567,Wallet,135.3
1568,1568,Debit Card,1251.95
1569,1569,Wallet,1213.58
1570,1570,Wallet,521.05
1571,1571,Debit Card,124.78
1572,1572,UPI,304.81
1573,1573,Wallet,1263.07
1574,1574,Debit Card,870.09
1575,1575,Cash on Delivery,187.53
1576,1576,Cash on Delivery,1033.09
1577,1577,Credit Card,138.64
1578,1578,Cash on Delivery,1383.62
1579,1579,Wallet,607.03
1580,1580,Cash on Delivery,1446.57
1581,1581,Credit Card,169.11
1582,1582,Wallet,738.95
1583,1583,UPI,423.51
1584,1584,Wallet,430.79
1585,1585,Credit Card,96.29
1586,1586,Cash on Delivery,781.48
1587,1587,Cash on Delivery,228.95
1588,1588,UPI,1333.82
1589,1589,Debit Card,716.49
1590,1590,UPI,682.38
1591,1591,UPI,1046.05
1592,1592,Debit Card,1389.31
1593,1593,Cash on Delivery,1432.42
1594,1594,Debit Card,443.39
1595,1595,UPI,1303.13
1596,1596,Wallet,925.32
1597,1597,Cash on Delivery,708.31
1598,1598,Wallet,445.3
1599,1599,Wallet,631.27
1600,1600,UPI,563.56
1601,1601,Cash on Delivery,877.85
1602,1602,Credit Card,870.93
1603,1603,Cash on Delivery,1503.61
1604,1604,UPI,455.18
1605,1605,Wallet,1358.78
1606,1606,Wallet,1057.6
1607,1607,Debit Card,1498.49
1608,1608,Cash on Delivery,879.33
1609,1609,Debit Card,780.71
1610,1610,Credit Card,1413.34
1611,1611,Debit Card,1214.97
1612,1612,Debit Card,1461.37
1613,1613,Credit Card,816.41
1614,1614,UPI,1285.07
1615,1615,Cash on Delivery,568.14
1616,1616,Debit Card,648.31
1617,1617,Credit Card,1139.91
1618,1618,UPI,514.12
1619,1619,UPI,1436.27
1620,1620,UPI,366.01
1621,1621,Wallet,1252.66
1622,1622,UPI,581.28
1623,1623,Wallet,1162.45
1624,1624,Credit Card,692.64
1625,1625,Wallet,278.17
1626,1626,Debit Card,657.02
1627,1627,Debit Card,993.84
1628,1628,Wallet,556.56
1629,1629,Debit Card,1417.66
1630,1630,Credit Card,474.05
1631,1631,UPI,512.36
1632,1632,UPI,654.18
1633,1633,Credit Card,1246.67
1634,1634,UPI,1112.09
1635,1635,Debit Card,360.95
1636,1636,Wallet,917.56
1637,1637,Debit Card,316.52
1638,1638,Cash on Delivery,1400.82
1639,1639,Credit Card,1490.08
1640,1640,Credit Card,530.07
1641,1641,Credit Card,875.7
1642,1642,Wallet,348.88
1643,1643,UPI,1490.52
1644,1644,Cash on Delivery,630.44
1645,1645,Wallet,1268.44
1646,1646,Wallet,862.61
1647,1647,Debit Card,563.19
1648,1648,Credit Card,342.73
1649,1649,Cash on Delivery,1126.12
1650,1650,Cash on Delivery,1523.58
1651,1651,Wallet,1242.29
1652,1652,UPI,1283.91
1653,1653,UPI,979.13
1654,1654,Cash on Delivery,470.6
1655,1655,Cash on Delivery,1199.25
1656,1656,UPI,1391.79
1657,1657,Cash on Delivery,795.99
1658,1658,Wallet,854.3
1659,1659,UPI,1145.59
1660,1660,Debit Card,362.14
1661,1661,Credit Card,1494.8
1662,1662,Credit Card,1186.29
1663,1663,Cash on Delivery,1011.12
1664,1664,UPI,1099.74
