order_id,customer_id,restaurant_id,partner_id,order_time,delivered_time,order_amount,delivery_fee,status
306,570,90,181,2024-01-15 19:11:11,2024-01-15 20:21:11,844.15,49.37,Delivered
307,80,69,8,2024-11-24 06:45:05,2024-11-24 08:01:05,1034.59,27.65,Delivered
308,848,77,92,2023-10-28 09:33:42,,1271.59,50.59,Pending
309,128,60,95,2024-12-28 04:55:29,2024-12-28 05:39:29,711.3,21.08,Delivered
310,288,88,182,2023-10-05 22:16:02,2023-10-05 23:00:02,207.75,40.67,Delivered
311,736,29,60,2024-01-19 13:15:38,2024-01-19 14:21:38,132.25,34.64,Delivered
312,621,27,2,2023-06-02 07:19:21,2023-06-02 08:29:21,237.54,23.87,Delivered
313,175,71,50,2024-05-27 12:16:46,2024-05-27 12:58:46,172.81,16.41,Delivered
314,266,73,59,2024-11-15 07:05:16,,1115.04,23.72,Cancelled
315,24,89,174,2024-02-18 22:44:59,2024-02-18 23:36:59,1046.57,54.16,Delivered
316,438,83,173,2024-05-19 21:26:18,,1292.48,26.15,Cancelled
317,417,36,32,2024-06-12 07:21:09,2024-06-12 08:47:09,742.55,28.07,Delivered
318,906,93,58,2023-02-06 11:29:04,2023-02-06 12:24:04,1384.12,36.62,Delivered
319,402,25,86,2023-03-05 13:01:42,2023-03-05 13:24:42,1486.18,21.28,Delivered
320,981,10,64,2023-06-02 22:02:59,2023-06-02 22:43:59,547.5,13.14,Delivered
321,29,62,111,2024-09-19 15:18:46,2024-09-19 15:41:46,921.39,41.31,Delivered
322,257,32,28,2024-01-03 20:06:22,,1441.5,51.63,Cancelled
323,533,31,19,2024-08-25 13:01:05,2024-08-25 14:17:05,1165.02,41.27,Delivered
324,88,8,9,2023-10-21 03:09:18,2023-10-21 04:09:18,1343.92,44.67,Delivered
325,64,57,15,2023-08-23 03:49:41,2023-08-23 05:04:41,173.42,43.88,Delivered
326,302,49,103,2023-03-16 10:24:19,2023-03-16 11:36:19,411.02,39.98,Delivered
327,11,59,99,2023-12-27 13:29:04,2023-12-27 14:43:04,1329.51,40.96,Delivered
328,961,87,7,2023-12-19 16:36:15,2023-12-19 18:02:15,546.04,19.62,Delivered
329,610,92,18,2024-04-05 12:12:19,2024-04-05 12:56:19,1364.21,16.3,Delivered
330,364,54,124,2024-07-16 19:57:08,2024-07-16 21:13:08,344.01,16.88,Delivered
331,131,40,150,2023-12-05 12:47:52,2023-12-05 14:12:52,1442.83,47.72,Delivered
332,907,70,199,2023-04-24 02:38:27,2023-04-24 03:16:27,746.72,40.17,Delivered
333,994,2,133,2024-03-31 12:01:56,,161.39,35.36,Cancelled
334,880,7,109,2023-09-25 01:11:48,2023-09-25 01:56:48,1466.65,42.03,Delivered
335,71,44,49,2024-06-02 17:48:55,2024-06-02 19:08:55,1066.59,59.1,Delivered
336,340,75,145,2023-09-18 17:09:53,2023-09-18 18:07:53,674.55,18.11,Delivered
337,809,6,127,2023-06-20 10:01:19,2023-06-20 10:21:19,987.05,44.66,Delivered
338,219,31,124,2024-07-24 13:40:43,2024-07-24 14:42:43,1226.33,28.8,Delivered
339,846,1,93,2023-01-08 16:24:07,2023-01-08 16:53:07,588.2,37.73,Delivered
340,451,25,162,2024-03-30 21:59:08,2024-03-30 23:05:08,142.34,11.48,Delivered
341,179,29,68,2024-07-12 08:05:12,2024-07-12 08:47:12,562.54,37.73,Delivered
342,23,23,68,2024-12-08 07:43:36,2024-12-08 08:15:36,109.81,43.87,Delivered
343,807,15,87,2024-12-28 02:25:54,2024-12-28 03:11:54,513.2,22.01,Delivered
344,677,22,135,2024-09-12 14:51:54,2024-09-12 16:06:54,1327.31,13.27,Delivered
345,947,17,49,2023-05-29 21:11:53,2023-05-29 22:39:53,617.04,28.71,Delivered
346,652,32,12,2024-08-15 16:53:11,2024-08-15 17:37:11,1293.3,24.71,Delivered
347,254,7,162,2024-09-09 23:16:52,,1319.45,52.58,Pending
348,908,63,54,2024-07-18 21:49:39,2024-07-18 22:19:39,1194.22,49.55,Delivered
349,172,66,100,2024-08-06 13:23:48,2024-08-06 14:48:48,611.46,35.94,Delivered
350,730,48,135,2024-06-23 10:35:55,2024-06-23 11:56:55,1096.22,34.74,Delivered
351,411,82,150,2024-05-19 15:58:49,2024-05-19 16:22:49,374.22,54.74,Delivered
352,241,51,56,2023-08-26 16:14:07,,1341.97,38.57,Cancelled
353,384,33,141,2023-03-07 20:01:14,2023-03-07 20:38:14,1147.3,24.75,Delivered
354,236,75,11,2023-12-28 08:56:47,2023-12-28 10:21:47,962.0,31.31,Delivered
355,419,48,128,2023-09-04 05:41:20,2023-09-04 06:35:20,622.97,18.98,Delivered
356,661,10,92,2024-12-01 04:43:40,2024-12-01 05:13:40,498.22,35.09,Delivered
357,81,36,59,2023-03-18 10:28:43,2023-03-18 11:03:43,181.32,11.91,Delivered
358,202,87,85,2023-07-14 04:46:42,,1138.2,48.42,Cancelled
359,196,91,155,2023-04-18 01:59:31,2023-04-18 03:28:31,1375.58,10.43,Delivered
360,843,45,104,2023-11-12 03:53:10,2023-11-12 04:14:10,750.25,35.63,Delivered
361,153,51,59,2023-06-26 06:12:46,2023-06-26 06:58:46,753.7,35.79,Delivered
362,776,60,185,2024-09-24 13:28:25,,563.74,14.29,Cancelled
363,440,99,179,2023-11-21 10:15:58,2023-11-21 11:01:58,702.93,52.65,Delivered
364,143,74,33,2023-08-26 08:16:25,2023-08-26 08:37:25,789.72,42.94,Delivered
365,231,54,109,2024-06-16 15:32:42,2024-06-16 16:43:42,1163.24,44.53,Delivered
366,602,3,146,2024-09-02 00:07:50,,1389.44,17.68,Pending
367,339,73,162,2024-09-12 17:09:25,2024-09-12 18:19:25,1471.84,20.21,Delivered
368,548,50,49,2024-01-04 18:29:49,2024-01-04 19:02:49,546.95,58.1,Delivered
369,312,12,44,2023-03-23 00:32:18,2023-03-23 02:02:18,332.24,51.32,Delivered
370,28,24,51,2023-02-23 23:24:24,2023-02-24 00:33:24,483.02,21.65,Delivered
371,72,59,15,2023-10-14 08:10:34,,95.69,26.34,Cancelled
372,401,21,29,2023-04-11 07:18:02,2023-04-11 08:46:02,674.15,47.16,Delivered
373,926,27,34,2024-11-07 02:20:48,2024-11-07 03:06:48,519.86,50.89,Delivered
374,163,78,148,2024-12-30 11:06:15,2024-12-30 12:05:15,914.24,35.12,Delivered
375,283,26,2,2023-04-21 19:58:17,2023-04-21 21:15:17,170.84,29.96,Delivered
376,539,43,146,2024-11-13 22:12:36,2024-11-13 23:34:36,733.49,38.81,Delivered
377,295,83,117,2023-09-27 08:28:55,,635.35,51.17,Cancelled
378,426,32,46,2024-11-30 00:33:23,2024-11-30 01:48:23,730.12,55.54,Delivered
379,583,13,101,2024-06-26 15:40:55,2024-06-26 16:05:55,420.37,53.53,Delivered
380,644,69,75,2024-06-01 19:23:09,2024-06-01 19:51:09,1071.22,46.12,Delivered
381,506,53,196,2024-03-05 09:23:03,2024-03-05 09:58:03,1493.35,13.83,Delivered
382,785,100,84,2023-11-15 12:44:41,2023-11-15 14:01:41,314.07,20.37,Delivered
383,28,10,164,2024-06-23 10:09:07,,621.24,47.3,Cancelled
384,407,5,3,2023-07-14 15:37:46,2023-07-14 16:11:46,1086.92,16.82,Delivered
385,476,63,119,2023-02-23 00:01:59,,858.77,22.11,Pending
386,144,61,72,2024-10-15 15:51:45,2024-10-15 16:31:45,322.24,10.9,Delivered
387,302,16,137,2024-07-29 21:33:51,2024-07-29 22:43:51,319.2,43.57,Delivered
388,280,20,113,2023-10-06 03:13:31,2023-10-06 03:55:31,387.67,11.72,Delivered
389,222,57,179,2023-02-07 02:14:12,,990.24,45.82,Cancelled
390,400,89,79,2023-12-11 20:30:42,2023-12-11 20:56:42,929.45,12.43,Delivered
391,207,32,96,2024-12-06 20:26:48,2024-12-06 21:16:48,363.98,10.8,Delivered
392,15,44,50,2024-06-12 03:21:51,2024-06-12 03:49:51,393.21,54.11,Delivered
393,851,86,43,2024-07-16 08:33:09,2024-07-16 09:14:09,142.5,35.63,Delivered
394,331,72,161,2023-05-28 05:25:19,2023-05-28 06:11:19,1406.74,29.75,Delivered
395,238,28,28,2023-10-04 23:03:52,2023-10-05 00:04:52,326.54,30.11,Delivered
396,399,28,118,2023-06-20 22:53:25,2023-06-20 23:21:25,1014.31,23.92,Delivered
397,45,9,56,2023-11-16 07:24:01,,1169.91,34.98,Pending
398,730,69,146,2023-05-14 04:13:46,,1441.83,39.99,Pending
399,714,50,174,2024-12-19 02:55:28,,551.51,41.77,Cancelled
400,326,86,124,2023-02-22 10:32:33,2023-02-22 11:34:33,105.06,55.61,Delivered
401,524,82,190,2023-06-30 12:43:29,2023-06-30 14:07:29,914.21,59.42,Delivered
402,632,98,32,2023-08-28 21:21:20,2023-08-28 22:11:20,1127.84,47.86,Delivered
403,62,18,96,2024-01-23 08:56:07,2024-01-23 09:53:07,366.86,28.79,Delivered
404,244,93,154,2023-12-11 15:39:21,2023-12-11 16:41:21,270.66,25.88,Delivered
405,41,67,107,2024-05-18 08:27:39,2024-05-18 09:23:39,1145.78,21.45,Delivered
406,351,32,53,2024-02-23 21:29:59,2024-02-23 21:55:59,1367.42,43.25,Delivered
407,704,90,185,2023-06-22 18:39:27,2023-06-22 19:47:27,820.49,19.18,Delivered
408,67,63,18,2023-05-30 11:48:57,2023-05-30 12:14:57,980.8,17.08,Delivered
409,94,23,152,2024-03-02 07:15:05,2024-03-02 08:01:05,415.56,13.91,Delivered
410,319,22,185,2023-06-03 10:20:34,2023-06-03 11:11:34,682.1,40.29,Delivered
411,591,58,163,2023-06-06 10:23:12,,1304.64,34.06,Pending
412,369,51,97,2023-05-11 07:23:08,2023-05-11 08:43:08,706.75,35.26,Delivered
413,779,20,124,2023-01-16 09:18:18,,686.9,14.16,Cancelled
414,308,77,138,2023-04-29 16:22:27,2023-04-29 17:52:27,1111.84,22.86,Delivered
415,465,37,97,2024-03-12 15:05:17,2024-03-12 16:26:17,182.15,16.83,Delivered
416,159,25,2,2023-01-10 23:14:53,2023-01-11 00:38:53,1117.12,28.71,Delivered
417,426,51,191,2023-10-17 19:55:30,2023-10-17 21:04:30,775.16,42.05,Delivered
418,419,5,32,2023-10-26 21:40:36,2023-10-26 22:20:36,355.8,31.81,Delivered
419,936,97,185,2023-09-28 17:58:39,2023-09-28 19:23:39,1086.96,41.75,Delivered
420,60,84,99,2024-12-20 15:33:41,2024-12-20 16:47:41,1124.64,22.12,Delivered
421,833,47,162,2024-07-02 19:12:48,2024-07-02 19:35:48,1070.41,42.27,Delivered
422,467,88,38,2023-07-17 12:16:21,,935.05,57.59,Cancelled
423,13,15,198,2023-03-13 16:42:17,,644.69,39.31,Cancelled
424,531,25,109,2023-05-09 19:10:33,,439.08,25.11,Pending
425,675,49,151,2023-08-28 05:08:31,,1148.5,56.22,Cancelled
426,112,82,147,2024-08-26 06:34:18,2024-08-26 07:38:18,1236.2,23.45,Delivered
427,767,51,179,2023-08-28 07:24:24,2023-08-28 07:44:24,1481.58,50.82,Delivered
428,72,100,179,2023-11-21 13:05:41,2023-11-21 14:32:41,671.92,24.42,Delivered
429,181,48,48,2024-06-30 20:23:27,,361.19,19.1,Pending
430,462,73,55,2023-05-25 04:32:38,2023-05-25 05:17:38,163.75,19.14,Delivered
431,266,53,113,2024-05-01 21:05:44,2024-05-01 21:38:44,1313.07,18.31,Delivered
432,387,16,71,2023-02-19 21:56:19,2023-02-19 22:59:19,122.13,21.74,Delivered
433,779,13,3,2023-02-17 10:10:30,2023-02-17 11:04:30,1147.55,10.36,Delivered
434,43,13,55,2024-02-10 17:01:17,,613.45,36.0,Pending
435,273,63,122,2024-08-10 21:51:20,2024-08-10 22:54:20,938.21,26.83,Delivered
436,352,41,62,2023-10-08 13:27:14,2023-10-08 14:38:14,617.38,12.86,Delivered
437,339,13,1,2023-12-21 21:35:32,2023-12-21 22:46:32,1109.81,54.4,Delivered
438,617,16,136,2023-08-06 01:39:08,2023-08-06 02:30:08,603.17,40.92,Delivered
439,487,66,106,2024-05-27 19:32:58,,84.44,41.9,Pending
440,330,3,163,2023-10-07 18:43:09,2023-10-07 19:08:09,1456.83,46.79,Delivered
441,240,78,125,2023-11-07 19:37:11,,574.63,56.95,Pending
442,488,85,180,2024-12-04 02:12:09,2024-12-04 02:44:09,1122.67,24.69,Delivered
443,147,67,147,2024-09-01 14:53:13,2024-09-01 16:17:13,125.08,34.9,Delivered
444,853,87,141,2024-11-10 11:11:19,2024-11-10 12:30:19,318.64,32.31,Delivered
445,679,70,62,2023-07-09 00:29:04,2023-07-09 01:16:04,322.01,57.21,Delivered
446,109,56,184,2023-01-23 16:44:00,2023-01-23 17:24:00,1399.18,26.33,Delivered
447,288,29,185,2023-07-20 02:32:38,2023-07-20 03:52:38,1431.14,43.53,Delivered
448,945,69,163,2024-07-17 10:42:16,,208.43,44.59,Cancelled
449,955,74,197,2024-12-18 13:45:56,2024-12-18 14:13:56,994.46,28.85,Delivered
450,754,93,98,2024-05-22 21:56:44,2024-05-22 23:11:44,1228.0,21.18,Delivered
451,90,15,23,2023-09-22 06:29:35,2023-09-22 07:13:35,1137.36,15.81,Delivered
452,874,41,98,2024-03-24 02:30:33,2024-03-24 02:50:33,521.33,39.5,Delivered
453,398,55,82,2024-08-22 01:43:05,2024-08-22 02:49:05,1212.48,56.7,Delivered
454,680,78,152,2023-06-22 13:01:07,2023-06-22 13:34:07,641.34,36.91,Delivered
455,149,38,57,2024-01-24 05:33:22,2024-01-24 06:51:22,289.34,24.17,Delivered
456,870,90,9,2024-04-10 03:56:17,2024-04-10 04:56:17,518.63,59.52,Delivered
457,869,91,147,2024-01-07 11:50:11,2024-01-07 12:37:11,782.94,45.21,Delivered
458,830,43,40,2024-10-05 00:53:21,2024-10-05 01:39:21,1284.26,56.72,Delivered
459,754,7,199,2023-05-20 01:10:44,2023-05-20 02:32:44,1112.9,24.96,Delivered
460,935,21,6,2024-03-01 14:23:46,,559.12,43.89,Pending
461,776,51,101,2023-02-25 18:52:54,,1111.99,24.12,Cancelled
462,718,71,101,2023-03-17 14:10:05,,539.25,49.56,Cancelled
463,56,91,78,2023-12-22 09:01:26,2023-12-22 09:41:26,899.56,32.09,Delivered
464,919,19,54,2023-06-19 10:21:30,2023-06-19 11:06:30,1124.15,10.46,Delivered
465,590,14,174,2024-09-02 02:46:02,2024-09-02 03:24:02,614.71,59.14,Delivered
466,173,8,25,2023-10-04 04:33:48,,335.08,12.62,Pending
467,666,44,152,2023-12-03 23:01:03,2023-12-03 23:40:03,970.3,30.2,Delivered
468,247,51,126,2023-08-24 02:32:35,2023-08-24 03:14:35,1006.97,28.77,Delivered
469,815,86,169,2023-03-11 14:28:22,2023-03-11 15:47:22,1308.15,42.52,Delivered
470,669,57,95,2023-01-10 00:17:05,2023-01-10 00:52:05,245.61,16.1,Delivered
471,931,66,58,2023-01-18 21:14:59,2023-01-18 22:35:59,468.69,47.27,Delivered
472,186,50,124,2024-05-15 16:09:08,2024-05-15 17:24:08,503.68,16.26,Delivered
473,731,69,48,2023-11-11 19:54:30,2023-11-11 20:16:30,639.19,50.87,Delivered
474,543,63,17,2024-02-08 01:01:04,2024-02-08 02:29:04,1093.52,49.5,Delivered
475,772,27,169,2024-11-28 04:31:10,2024-11-28 05:06:10,336.54,39.96,Delivered
476,569,58,81,2023-04-06 13:43:50,2023-04-06 14:08:50,262.92,20.31,Delivered
477,576,33,193,2023-01-28 04:32:44,2023-01-28 05:02:44,1471.5,35.31,Delivered
478,558,22,109,2024-05-26 04:58:47,,432.64,12.31,Pending
479,927,38,169,2024-02-19 20:23:25,2024-02-19 21:39:25,278.59,34.52,Delivered
480,933,46,156,2024-02-23 00:57:07,2024-02-23 02:22:07,377.97,14.95,Delivered
481,243,5,49,2023-04-21 00:52:13,2023-04-21 01:50:13,1295.64,20.76,Delivered
482,566,28,152,2023-10-06 21:27:35,2023-10-06 22:22:35,262.46,41.12,Delivered
483,262,34,98,2024-05-19 16:34:15,2024-05-19 17:14:15,648.08,14.16,Delivered
484,436,89,37,2024-02-21 05:58:50,,180.19,46.63,Pending
485,714,83,50,2024-07-08 22:13:10,2024-07-08 23:20:10,880.37,42.39,Delivered
486,168,54,40,2023-09-03 17:23:02,2023-09-03 18:38:02,618.1,58.2,Delivered
487,277,16,137,2023-03-27 10:21:52,2023-03-27 11:51:52,657.63,26.47,Delivered
488,932,43,200,2023-08-01 05:48:18,2023-08-01 06:26:18,1313.77,21.29,Delivered
489,387,29,97,2023-03-23 13:23:33,2023-03-23 13:58:33,329.54,46.42,Delivered
490,842,63,25,2024-02-15 20:31:52,2024-02-15 21:35:52,1074.65,53.27,Delivered
491,623,13,13,2023-05-13 14:57:45,2023-05-13 15:57:45,1424.04,29.48,Delivered
492,760,87,137,2024-03-04 11:54:20,2024-03-04 13:05:20,757.14,16.38,Delivered
493,526,92,40,2024-05-25 17:51:41,2024-05-25 18:27:41,282.59,38.38,Delivered
494,941,93,164,2023-10-15 12:06:32,2023-10-15 12:57:32,1043.07,30.91,Delivered
495,450,46,120,2024-01-26 02:13:54,,471.67,31.39,Pending
496,903,30,79,2024-05-08 17:05:59,2024-05-08 17:36:59,1425.39,30.33,Delivered
497,93,82,21,2023-03-01 13:39:54,2023-03-01 14:29:54,1421.71,18.26,Delivered
498,762,37,142,2024-12-23 00:47:42,,1227.85,10.53,Pending
499,694,66,188,2023-04-16 23:12:33,2023-04-17 00:33:33,786.88,44.26,Delivered
500,546,90,32,2023-11-11 22:32:08,2023-11-11 22:53:08,955.13,55.54,Delivered
501,732,55,180,2024-02-20 00:32:11,,426.8,46.95,Pending
502,844,68,176,2024-04-18 04:11:31,2024-04-18 04:36:31,942.47,58.23,Delivered
503,904,98,135,2024-12-03 00:01:38,2024-12-03 00:49:38,328.24,28.35,Delivered
504,362,7,109,2024-01-20 20:56:09,2024-01-20 22:04:09,322.09,58.49,Delivered
505,696,32,139,2024-10-22 19:38:01,2024-10-22 20:13:01,491.89,34.16,Delivered
506,3,95,162,2024-03-17 19:58:56,,388.8,25.24,Cancelled
507,659,66,10,2024-12-27 13:23:16,2024-12-27 14:42:16,1347.34,52.42,Delivered
508,7,79,118,2023-09-13 04:38:58,,582.53,10.26,Cancelled
509,191,52,91,2023-01-07 21:13:55,2023-01-07 21:45:55,691.74,19.88,Delivered
510,921,20,106,2023-04-07 04:35:39,2023-04-07 05:57:39,89.81,48.47,Delivered
511,482,51,96,2023-08-21 11:04:33,2023-08-21 12:10:33,688.24,19.11,Delivered
512,112,57,169,2024-10-13 22:45:25,2024-10-14 00:01:25,309.8,27.69,Delivered
513,368,91,51,2023-03-27 22:57:25,2023-03-27 23:41:25,484.56,16.68,Delivered
514,340,5,42,2024-06-01 10:57:28,,1426.69,57.98,Pending
515,122,54,126,2024-03-03 07:02:54,2024-03-03 08:25:54,1215.74,45.72,Delivered
516,783,100,103,2024-01-25 19:19:19,2024-01-25 20:28:19,266.61,57.88,Delivered
517,130,20,89,2024-01-24 08:41:34,2024-01-24 09:02:34,1169.69,21.83,Delivered
518,351,55,153,2024-07-26 18:43:14,2024-07-26 19:04:14,696.75,24.47,Delivered
519,780,55,64,2024-04-24 17:08:37,2024-04-24 17:47:37,1115.53,19.34,Delivered
520,118,34,180,2023-07-12 03:01:10,2023-07-12 04:15:10,361.75,45.32,Delivered
521,718,94,129,2024-04-19 15:44:16,2024-04-19 16:27:16,347.91,52.74,Delivered
522,153,30,31,2023-04-13 18:10:21,,134.48,59.52,Cancelled
523,437,3,158,2023-06-05 01:37:28,2023-06-05 02:08:28,1307.38,29.02,Delivered
524,717,82,60,2023-06-22 06:11:24,2023-06-22 07:14:24,685.03,13.07,Delivered
525,53,39,29,2023-07-29 03:06:39,2023-07-29 04:12:39,478.39,27.55,Delivered
526,328,7,47,2023-02-01 18:13:43,2023-02-01 18:33:43,154.03,47.24,Delivered
527,484,36,156,2023-03-20 06:20:03,2023-03-20 07:35:03,342.47,57.42,Delivered
528,312,15,25,2024-06-03 14:05:09,2024-06-03 14:26:09,1049.81,48.52,Delivered
529,370,95,93,2024-07-31 01:15:23,2024-07-31 02:42:23,938.69,21.91,Delivered
530,599,50,23,2024-11-20 02:29:28,2024-11-20 03:02:28,265.29,47.13,Delivered
531,601,84,49,2023-05-30 20:25:45,2023-05-30 21:42:45,1394.21,13.74,Delivered
532,352,39,186,2024-01-04 07:42:03,2024-01-04 08:27:03,837.65,17.68,Delivered
533,429,71,183,2023-07-16 03:24:59,2023-07-16 04:28:59,1350.78,32.42,Delivered
534,933,56,18,2024-01-11 00:25:43,2024-01-11 01:38:43,823.74,57.62,Delivered
535,171,77,71,2024-06-25 03:32:43,2024-06-25 04:08:43,491.31,57.79,Delivered
536,996,89,49,2024-07-29 07:55:55,2024-07-29 09:05:55,782.94,36.62,Delivered
537,77,22,113,2024-08-06 02:34:49,2024-08-06 03:59:49,625.49,48.97,Delivered
538,279,27,48,2023-01-03 19:07:08,2023-01-03 19:47:08,892.1,39.61,Delivered
539,951,66,117,2024-01-27 07:50:37,2024-01-27 09:17:37,447.55,52.62,Delivered
540,275,71,31,2023-05-13 21:42:17,2023-05-13 22:30:17,144.77,21.91,Delivered
541,152,36,35,2023-07-30 01:16:15,,992.23,22.45,Cancelled
542,548,15,1,2024-05-18 19:37:42,2024-05-18 20:41:42,978.41,58.61,Delivered
543,970,91,141,2023-07-25 02:01:42,2023-07-25 02:38:42,659.85,40.57,Delivered
544,59,81,3,2024-10-01 23:12:06,2024-10-02 00:17:06,391.38,58.26,Delivered
545,995,3,138,2024-05-25 13:17:16,,1106.1,44.41,Pending
546,264,81,163,2024-04-14 09:44:44,2024-04-14 11:14:44,372.75,32.11,Delivered
547,209,75,162,2024-09-19 09:14:01,2024-09-19 10:24:01,301.01,21.59,Delivered
548,378,19,123,2023-03-14 18:31:40,,337.75,19.25,Cancelled
549,194,73,126,2024-07-20 14:29:33,2024-07-20 15:12:33,999.54,11.05,Delivered
550,182,51,176,2024-04-17 02:37:29,2024-04-17 03:21:29,178.62,13.6,Delivered
551,931,83,104,2023-03-19 20:29:36,2023-03-19 21:56:36,274.95,47.52,Delivered
552,103,49,99,2023-01-17 02:10:21,2023-01-17 02:44:21,1253.72,48.17,Delivered
553,45,17,64,2024-08-21 04:01:59,2024-08-21 04:31:59,460.07,56.93,Delivered
554,812,2,28,2024-02-26 06:30:45,2024-02-26 07:33:45,1290.86,14.25,Delivered
555,778,73,114,2024-09-25 09:22:04,2024-09-25 10:02:04,516.49,33.95,Delivered
556,557,89,69,2024-05-02 09:11:02,2024-05-02 10:40:02,254.77,51.25,Delivered
557,304,14,131,2024-11-19 12:45:13,2024-11-19 13:58:13,281.41,55.61,Delivered
558,438,50,38,2023-10-02 10:10:26,2023-10-02 11:06:26,400.76,53.95,Delivered
559,906,92,29,2024-01-18 00:12:00,,1486.89,21.23,Pending
560,289,46,20,2024-04-23 05:25:10,,248.06,56.17,Cancelled
561,918,6,155,2023-04-28 08:45:48,2023-04-28 09:27:48,688.65,26.74,Delivered
562,436,20,171,2024-06-17 17:36:15,,967.16,24.35,Cancelled
563,278,64,170,2023-10-14 16:45:20,2023-10-14 17:38:20,1231.22,45.57,Delivered
564,3,20,200,2024-05-24 10:00:25,2024-05-24 10:38:25,534.76,29.53,Delivered
565,805,62,18,2023-03-29 21:31:49,2023-03-29 22:45:49,1442.61,23.92,Delivered
566,131,24,197,2023-10-27 01:14:40,2023-10-27 02:19:40,533.43,31.19,Delivered
567,424,78,163,2023-09-17 00:14:27,2023-09-17 00:51:27,1219.04,42.7,Delivered
568,429,71,128,2024-02-23 10:58:35,2024-02-23 12:26:35,779.49,36.81,Delivered
569,86,75,184,2023-11-24 15:40:54,2023-11-24 17:07:54,900.58,44.67,Delivered
570,720,12,61,2023-10-08 22:45:09,2023-10-08 23:05:09,368.66,52.53,Delivered
571,486,18,29,2023-02-16 06:36:10,2023-02-16 07:40:10,592.42,52.47,Delivered
572,143,38,118,2023-04-22 22:58:07,2023-04-23 00:28:07,1459.98,55.65,Delivered
573,848,29,15,2024-08-03 05:00:10,2024-08-03 05:37:10,246.47,44.79,Delivered
574,751,4,179,2023-11-26 21:08:41,2023-11-26 22:15:41,156.8,15.3,Delivered
575,489,77,41,2023-01-24 10:42:10,2023-01-24 11:20:10,598.65,13.95,Delivered
576,583,54,39,2024-08-17 12:25:12,2024-08-17 13:08:12,747.07,17.01,Delivered
577,972,39,121,2023-11-16 15:20:06,2023-11-16 16:23:06,710.44,42.24,Delivered
578,114,20,16,2024-11-15 09:57:34,2024-11-15 10:21:34,937.93,18.68,Delivered
579,406,55,175,2024-11-11 09:23:08,,866.9,51.48,Cancelled
580,514,40,182,2023-06-26 13:27:21,2023-06-26 14:41:21,1402.66,23.59,Delivered
581,387,17,191,2023-06-14 13:26:08,2023-06-14 14:37:08,959.04,20.95,Delivered
582,764,72,155,2024-10-15 18:40:02,2024-10-15 19:09:02,1239.51,33.42,Delivered
583,658,52,98,2023-05-09 00:32:55,2023-05-09 00:58:55,1220.74,42.33,Delivered
584,112,14,20,2023-10-09 17:14:54,2023-10-09 18:16:54,119.83,24.11,Delivered
585,67,28,153,2023-01-09 12:37:34,,346.6,20.09,Cancelled
586,247,35,22,2024-03-18 19:51:31,2024-03-18 20:16:31,880.51,49.51,Delivered
587,323,12,80,2023-01-07 14:03:17,2023-01-07 15:08:17,1147.38,57.94,Delivered
588,323,97,101,2024-07-17 15:48:25,2024-07-17 16:53:25,1462.87,45.13,Delivered
589,418,95,129,2023-03-20 10:49:48,2023-03-20 12:13:48,1226.64,17.51,Delivered
590,392,62,151,2024-11-05 19:50:09,2024-11-05 20:14:09,491.97,17.58,Delivered
591,907,81,24,2024-07-12 01:06:56,2024-07-12 01:55:56,1335.85,50.37,Delivered
592,788,92,42,2024-01-25 14:52:22,2024-01-25 16:18:22,1489.04,40.44,Delivered
593,788,44,115,2024-09-02 00:01:11,,561.41,28.02,Cancelled
594,442,6,183,2024-08-24 07:40:04,2024-08-24 08:49:04,419.54,59.85,Delivered
595,982,20,146,2024-05-02 14:50:49,2024-05-02 16:13:49,218.32,10.75,Delivered
596,317,71,23,2024-01-23 12:23:55,2024-01-23 12:55:55,725.83,18.49,Delivered
597,70,36,148,2023-10-10 04:55:47,2023-10-10 06:00:47,206.71,18.96,Delivered
598,265,61,66,2024-08-15 18:04:45,2024-08-15 19:20:45,1003.41,17.02,Delivered
599,583,63,11,2023-10-10 07:36:40,,649.33,52.85,Cancelled
